,Ticker,sector,ROE_2022,ROE_2023,ROE_2024,EBIT Margin_2022,EBIT Margin_2023,EBIT Margin_2024,ROA_2022,ROA_2023,ROA_2024,ROIC_2022,ROIC_2023,ROIC_2024
1448,CPN.AX,Basic Materials,-0.6992576432682888,-1.8417335861754072,-1.0486029578551486,,,,-0.6665072437692592,-1.5966908667894861,-0.8056688886357853,-0.6992576432682888,-1.8417335861754072,-1.0486029578551486
1395,CPO.AX,Basic Materials,,-0.6217142669942806,-0.5307561072541465,,,,,-0.6064514237000527,-0.5519329252254217,,-0.6217142669942806,-0.5307561072541465
817,TGN.AX,Basic Materials,-0.13394075243181275,-0.08642452290668991,-0.17081977405073914,,,,-0.12735098430535893,-0.08145882369204072,-0.157524307170019,-0.13394075243181275,-0.08642452290668991,-0.17081977405073914
549,TGM.AX,Basic Materials,-1.13084042947894,-3.403729716720846,4.55199430215641,,,,-0.38936338372893453,-0.35619424168603964,-0.2944754181449569,-0.4663348499205055,-0.43913260842531915,-0.4136837335736498
1203,TGH.AX,Basic Materials,-0.5203028461190089,-0.5038259952682169,-0.5800523727165359,-2.177488207073957,-1.2106505472539006,-1.8118949711008625,-0.4517038147295343,-0.4155796675189433,-0.4534530253854157,-0.5203028461190089,-0.49868609730420566,-0.5648314741288956
1307,CR1.AX,Basic Materials,-0.5414198593808651,-0.37758632808364156,-0.7121910273635276,,,,-0.5220017908536633,-0.36977275486441447,-0.6905998515858208,-0.5414198593808651,-0.37758632808364156,-0.7121910273635276
1557,CR9.AX,Basic Materials,-0.1624636467063071,-0.1960350782299504,-0.3026888715795012,,,,-0.15721311771140314,-0.1896092145267735,-0.2887449841590908,-0.16238306601279692,-0.19600524985169268,-0.30248424579034666
1627,CRB.AX,Basic Materials,-0.14209860220856593,-0.1329032417293405,,,,,-0.13881858744313047,-0.1318628991688659,,-0.14209860220856593,-0.1329032417293405,
1350,NNL.AX,Basic Materials,,-0.11947261577607712,-0.15941033823989192,,,,,-0.10963341738862784,-0.14449805587413764,,-0.11947261577607712,-0.15941033823989192
179,CRN.AX,Basic Materials,0.7077921958807516,0.1328707497472463,,0.30357781692276903,0.06378835682761334,,0.3079827567043397,0.059703919211392585,,0.5687430584063022,0.11078571502093582,
1055,CRR.AX,Basic Materials,-0.17313641644810665,-0.17365980705192677,,,,,-0.11774239345372693,-0.13841868595294946,,-0.17313641644810665,-0.17365980705192677,
1385,CRS.AX,Basic Materials,-0.10901401890060355,-0.08894068897824021,-0.10107548305592122,,,,-0.10716854153481947,-0.08697836304300598,-0.09571909735248058,-0.10901401890060355,-0.08894068897824021,-0.10107548305592122
937,QML.AX,Basic Materials,,-0.4022211523895346,-0.19842099862005746,,,,,-0.3906165392508509,-0.17818628228696518,,-0.4022211523895346,-0.1907716128510033
1040,CST.AX,Basic Materials,-0.05073580308286594,-0.044205818080431517,-0.0207046978530101,,,,-0.04497459164439808,-0.0400742780889567,-0.01942551577887242,-0.05073462544260228,-0.044205818080431517,-0.0207046978530101
1295,TG6.AX,Basic Materials,,-0.21665875059370548,-0.25109434402044073,,,,,-0.21138166342725112,-0.23595403542380256,,-0.21665875059370548,-0.25109434402044073
1477,TG1.AX,Basic Materials,-0.27465332227384864,-0.3970391095556302,-0.2666287430341661,,,,-0.27221272515864264,-0.38610159386200843,-0.2589914013925303,-0.27465332227384864,-0.3970391095556302,-0.2666287430341661
417,CTM.AX,Basic Materials,-1.290193024764395,-0.7793759905585701,,,,,-1.0119968147454708,-0.6921645943878724,,-1.290193024764395,-0.7793759905585701,
1575,CTN.AX,Basic Materials,0.022134967022066812,-0.21685049302243006,-0.15184297713434586,,,,0.019030000171656774,-0.1855629879139254,-0.12695888578079279,0.022134967022066812,-0.21685049302243006,-0.15184297713434586
1117,CTO.AX,Basic Materials,-0.01875514899632658,-0.023502801209064082,-0.023741513184491525,,,-42.35602173913043,-0.01700866932589089,-0.020812319121423187,-0.020440805981838686,-0.018544337752516942,-0.022956840126053583,-0.022962960839373207
1429,NMR.AX,Basic Materials,-3.6804529364926695,-10.76079145777607,4.858168346091943,-149.95506570580756,,,-3.208214196321063,-5.778951130323015,-10.308401541911238,-3.6804529364926695,-10.76079145777607,18.170189507029082
79,LYC.AX,Basic Materials,0.396348304931342,0.16312130843172704,0.03836132148974322,0.6102509958999599,0.4464206991791626,0.24603506112658952,0.3056175356102374,0.13218969147966111,0.031050798038649453,0.3500022488976357,0.14881718823051512,0.03554225873800464
1426,TAT.AX,Basic Materials,-2.0847860822381565,-0.2077918479616495,-0.40672657573712473,-0.5935199817585161,-0.12482328944523967,-1.2829134925059278,-1.1081876187433064,-0.1120050850092314,-0.19381385874759036,-1.7248871639551564,-0.17420478717808674,-0.3129982860765069
1619,DAF.AX,Basic Materials,-0.13656180647422098,-0.17837918369449537,-1.0798717901464612,,,,-0.1339781082233971,-0.17523538506474703,-1.0410694973924206,-0.13656180647422098,-0.17837918369449537,-1.0798717901464612
1384,DAL.AX,Basic Materials,,-1.0240150842036408,-1.330159666998012,,,,,-0.8414835177923989,-0.8873128896648008,,-1.0240150842036408,-1.330159666998012
300,DVP.AX,Basic Materials,-0.10239649181260634,-0.1216043450021686,-0.04862639732151892,-2.0162659550916127,-0.1684917461611656,-0.055098361814959265,-0.07035391563599955,-0.0793855089927701,-0.03383567236052041,-0.10239649181260634,-0.1216043450021686,-0.0470174336553911
726,SUV.AX,Basic Materials,-0.125691344204189,-0.47438165376346725,-0.5553760682772225,-0.17159214844253218,-0.5634420933392379,-0.6367229121218188,-0.08623562006304504,-0.33301757910471746,-0.36769553646291453,-0.125691344204189,-0.4586718849126286,-0.5057438907957162
979,SUM.AX,Basic Materials,,,-0.51075222562761,,,,,,-0.4960734692525888,,,-0.51075222562761
1555,DY6.AX,Basic Materials,,-0.18675495950509688,-0.19372272760319192,,,,,-0.16890746029898998,-0.18041678450591608,,-0.18675495950509688,-0.19372272760319192
1251,NC1.AX,Basic Materials,-0.45151310825979407,-0.26246849526040555,-0.23464595293710785,,,,-0.4233387138078059,-0.2502221343099985,-0.22354686317559186,-0.45151310825979407,-0.26246849526040555,-0.23464595293710785
1315,DYM.AX,Basic Materials,,,0.2865408968731073,,,,,,0.26546903364953245,,,0.2865408968731073
772,E25.AX,Basic Materials,-0.3240102303048393,-0.4913764999407278,-0.38229052479360043,-0.6485691462715331,-0.7413717006649224,-1.6132143121167857,-0.28402241901487063,-0.40568472879823636,-0.3229214481019436,-0.3240102303048393,-0.4913764999407278,-0.38229052479360043
1592,E79.AX,Basic Materials,,-0.45831589645905446,-0.41138007272272614,,,,,-0.4300997868736923,-0.3830621358442117,,-0.45831589645905446,-0.41138007272272614
1180,SUH.AX,Basic Materials,-4.5300076634002435,-15.147436151438212,-1.5676842279248584,,,,-3.244686403564215,-5.594087558703414,-1.2921608667866769,-4.5300076634002435,-15.147436151438212,-1.452606746281165
1075,NAG.AX,Basic Materials,-0.2236384019248503,-0.2923205913329297,-0.20105138350575188,-44.71114900874014,-52.89982842813779,-93.75922538320823,-0.13157423911548438,-0.17667808671032767,-0.1268075655780346,-0.1380262351969114,-0.184830017996915,-0.1402541348249409
1371,NAE.AX,Basic Materials,-0.1808539861968503,-0.21599750988422373,-0.7324636272411422,,,,-0.1751294634965644,-0.2075969393453789,-0.6877609699242774,-0.1808539861968503,-0.21599750988422373,-0.7324636272411422
621,STN.AX,Basic Materials,-0.07059909483329131,-0.09870130020072393,-0.0690713098239908,,,,-0.06811323942288837,-0.09584616922000302,-0.06623789828928747,-0.07059909483329131,-0.09870130020072393,-0.0690713098239908
1000,STM.AX,Basic Materials,-0.0530983936955484,-0.02637741407758375,-0.02860973244551469,,,,-0.05075444600466173,-0.025297307332198954,-0.027623047585314725,-0.0530983936955484,-0.02637741407758375,-0.02860973244551469
439,STK.AX,Basic Materials,-0.17084944352871698,-0.06145135239107431,0.38860394716260194,,,,-0.1610559931158145,-0.05705904539540599,0.35691489091775674,-0.17084944352871698,-0.06145135239107431,0.38860394716260194
1168,EE1.AX,Basic Materials,0.09436871822283352,9.437314853999153,-0.30431439747001643,,,,0.0930539394179844,-2.5572633155708773,-0.26288003145223837,0.09436871822283352,12.299413995174078,-0.30373359749653805
1387,QXR.AX,Basic Materials,-1.1180622307124921,-0.4561803103345567,-0.349022463773901,,,,-1.070394258774774,-0.43495065444419173,-0.333100211239658,-1.1180622307124921,-0.4561803103345567,-0.349022463773901
1608,EEL.AX,Basic Materials,-1.7125626321920984,-1.6781091912019082,0.35004269894561646,,,,-1.561890883533605,-1.5319108280162292,0.32121995026995537,-1.7125626321920984,-1.6781091912019082,0.35004269894561646
1451,EFE.AX,Basic Materials,-0.43814116710220885,-0.06670392163003223,-0.06708770533027444,,,,-0.42774470197345393,-0.06507774600519853,-0.06581131929520612,-0.43814116710220885,-0.06670392163003223,-0.06708770533027444
1370,EG1.AX,Basic Materials,,-0.5172773859772499,-0.2945012632132942,,,,,-0.4884763022813033,-0.2860219551332492,,-0.5172228673677343,-0.2945012632132942
852,SRZ.AX,Basic Materials,-0.04368127819042222,-0.3620448344747696,-0.363024619237564,,,,-0.04293520073557697,-0.3491145216129726,-0.34673904580268194,-0.04368127819042222,-0.3620448344747696,-0.363024619237564
784,EGR.AX,Basic Materials,-0.11222597721087418,-0.11934856189806563,-0.10307475060356215,,,,-0.10926296633303002,-0.11420569229084195,-0.09589923545067724,-0.11222597721087418,-0.11934856189806563,-0.10307475060356215
1375,SVG.AX,Basic Materials,-0.050384308221108585,-0.664266077014675,-1.812300829647991,-2831.663594470046,-0.5064094513997354,-1.4303005909453677,-0.03636299858496874,-0.35681766780912827,-0.4403470775958854,-0.04223406682326704,-0.44275341262356643,-0.6204854938932585
1313,GIB.AX,Basic Materials,-0.0027314663751916626,-0.1129301236686174,-0.6612418277220012,,,,-0.0026370149088108486,-0.1068685972160586,-0.5812110540886679,-0.0027314663751916626,-0.1129301236686174,-0.6612418277220012
1593,DUN.AX,Basic Materials,,-0.08947842039967896,-0.678627847685472,,,,,-0.08636249993381126,-0.6223225113864866,,-0.08892464085167345,-0.6466213086924032
760,DTZ.AX,Basic Materials,-2.814827891665702,-6.096729542880291,0.28136106787080134,-25.415388223032828,-103.36231966053748,,-1.084756896761433,-1.1696016617153415,-0.9445193074896314,-1.671245526486976,-1.7191119878035312,0.3279370511480351
1533,TAS.AX,Basic Materials,-0.10381707598626763,-0.2858474436929566,-1.3034870304874466,-1.5734694315308564,-3.585419462980177,-8.38745140431609,-0.05845983941908309,-0.15075131052741025,-0.46971343135097077,-0.08630280143964149,-0.20703915750575067,-0.5901985152506853
1651,DBO.AX,Basic Materials,,-0.3593924172023175,-1.912937001891699,,,,,-0.3503620745814638,-1.7991718754460886,,-0.3593924172023175,-1.912937001891699
1401,TAR.AX,Basic Materials,-0.13766457038647886,-0.0838794540006952,-1.362109471871526,,,-124.75596547639195,-0.13292638839778792,-0.08212464056931741,-1.3237201679943187,-0.13766457038647886,-0.0838794540006952,-1.362109471871526
840,TAM.AX,Basic Materials,0.15835024471767936,-0.06546264739480566,-0.12472734282264855,,,,0.1492713666797952,-0.06029932256746063,-0.11306907017382507,0.15835024471767936,-0.06546264739480566,-0.12472734282264855
121,DEG.AX,Basic Materials,-0.04543853997075578,-0.053976917588465186,-0.020354149078443486,-327.7258505324663,-707.0486425762966,-729.4867489293135,-0.041441346658618344,-0.05019804217999858,-0.01956550297325116,-0.04543853997075578,-0.053976917588465186,-0.020354149078443486
406,SYR.AX,Basic Materials,-0.07414783163510895,-0.21632179388804687,,-0.22875306084008287,-1.4317362508383635,,-0.053751384080630835,-0.13429730917200658,,-0.062078622129767086,-0.1497056969969332,
396,SYA.AX,Basic Materials,0.20568580022697422,-0.021501671362818317,-0.14269359885561417,,,-0.5581984637059236,0.16072115408861046,-0.016311387768256587,-0.10335734519282029,0.1975907480113636,-0.020612476316669747,-0.13674409133175053
1272,DES.AX,Basic Materials,,,-0.1765441337671312,,,,,,-0.16811415256872997,,,-0.1765441337671312
727,DEV.AX,Basic Materials,-0.9575797210036253,-1.2593390373535216,-0.6102716776811008,,,,-0.7738556010432636,-0.9510254038610011,-0.5107713529136736,-0.9575797210036253,-1.2593390373535216,-0.6102716776811008
524,DGL.AX,Basic Materials,0.11271544698282357,0.059647838984222545,0.04248476571387481,0.11854310833638058,0.07952607973245948,0.06840625755734323,0.07187115178464183,0.03541061597219784,0.024420517868815547,0.09405582558012826,0.04560199417048094,0.03063569491155838
1135,DGR.AX,Basic Materials,-0.06472836610309653,-0.07585854552891297,-0.6846536817519076,-11.431590204705829,-14.130596090926822,-294.55484098210326,-0.05284577405113162,-0.06235541208539832,-0.5399613678273756,-0.06402182111746305,-0.07396750757161787,-0.6234823088414103
1129,DKM.AX,Basic Materials,-0.4180994265369473,-0.17032839886859877,-0.2502253912109536,,,,-0.3797516526104673,-0.16240631227247337,-0.23954112751817397,-0.4180994265369473,-0.17032839886859877,-0.2502253912109536
499,DLI.AX,Basic Materials,-0.2007371779740042,-0.07276166906867286,-0.060097260491318825,,,,-0.18418132107451973,-0.06529272827836781,-0.056250029645192136,-0.2007371779740042,-0.07276166906867286,-0.060097260491318825
1399,DM1.AX,Basic Materials,-0.0876042831835611,-0.08457464624819394,-1.2618678174309432,,,,-0.08460719340571539,-0.08227484817495463,-1.210691440230927,-0.0876042831835611,-0.08457464624819394,-1.2618678174309432
293,SXG.AX,Basic Materials,,,-0.22754576573980034,,,,,,-0.21770515921684608,,,-0.22735052987899726
703,DRE.AX,Basic Materials,-0.09053258751416422,-0.1569712806588741,-0.12285083211146848,,,,-0.08276120190430583,-0.14455353484156064,-0.11620705057219502,-0.08890750838357837,-0.1569712806588741,-0.12285083211146848
156,DRR.AX,Basic Materials,1.979084880342449,1.4467245199584366,1.7958838193518465,0.9677509381305275,0.9604953241677716,0.9357279769156248,1.4786625404440246,1.1473229907850226,1.4423631191011654,1.979084880342449,1.4467245199584366,1.7958838193518465
550,DRX.AX,Basic Materials,0.11923165749573086,0.17824052244775562,,7316.140602582496,,,0.11254416438103652,0.17012501088800272,,0.1150602447648039,0.17370850452301198,
1188,SVY.AX,Basic Materials,-1.200969712035564,-1.5755130859766653,-0.762462877925612,,,,-1.0623773685088356,-1.1569362610321388,-0.6093890785490353,-1.200969712035564,-1.3792705346296175,-0.6875090931969124
1458,DTM.AX,Basic Materials,-0.027761976994541013,-0.04823074179594293,-0.0869095612200696,,,,-0.02655408066284779,-0.04474923860382521,-0.0804396178324645,-0.027761976994541013,-0.04823074179594293,-0.0869095612200696
1205,DTR.AX,Basic Materials,-1.1767707542138044,-1.0633930273047543,-2.353306544321975,,-10.874874009408074,,-0.37925660867872724,-0.28148803864893474,-0.72790948589845,-0.5594728623849512,-0.3920452022181121,-0.8400121215656488
338,SVM.AX,Basic Materials,-0.6819393592422849,-0.3341518030222853,-0.8448933297355932,,,,-0.6390839548725215,-0.29851845698597546,-0.7357271200604454,-0.6819393592422849,-0.3341518030222853,-0.8448933297355932
775,GL1.AX,Basic Materials,-0.12031882597178967,-0.03824155190981899,-0.02587748040226891,,-46.79013407427009,-7.416020079441498,-0.11302808102054923,-0.03684249559425513,-0.025251740831810802,-0.12031882597178967,-0.03824155190981899,-0.02587748040226891
1253,GLA.AX,Basic Materials,-0.34890134525205674,-0.5266696522457358,-0.664731076247066,,,-113.62796037525422,-0.3237752747389465,-0.5012984179623923,-0.6470138037911453,-0.34890134525205674,-0.5266696522457358,-0.664731076247066
1563,MOH.AX,Basic Materials,-0.23295933071071695,-0.20057410439738546,-0.9346902231255723,,,,-0.2067424964998079,-0.1782187284655613,-0.8175697960684463,-0.23295933071071695,-0.20057410439738546,-0.9346902231255723
863,KAI.AX,Basic Materials,-0.15535141894463952,-0.050288305114131605,-0.038890394094788464,,,,-0.14821958967165197,-0.0491980901203661,-0.03821905756435621,-0.15535141894463952,-0.050288305114131605,-0.038890394094788464
1439,KAL.AX,Basic Materials,,-0.058096484455983886,-0.5619873576863839,,,,,-0.05656260595981529,-0.5468972811424031,,-0.058096484455983886,-0.5619873576863839
1436,MBK.AX,Basic Materials,-0.12157882359861502,-0.41028542503767407,-0.1500269718740583,,,,-0.1126915305878861,-0.3805011949286418,-0.1449963628453634,-0.12157882359861502,-0.41028542503767407,-0.1500269718740583
897,KAU.AX,Basic Materials,,0.04878774965543319,-0.22444269209175052,-0.09819710438801471,0.03895464247920209,-0.23019311173119916,,0.037875052867032986,-0.17700519893769912,,0.04832368313842012,-0.22183407534856758
365,KCN.AX,Basic Materials,-60.88235294117647,0.22478946744158462,1.3418711270089174,,0.4047261952664886,1.5770713271370715,-0.28084615645527833,0.05558292860327069,0.7747719445220144,-0.7928756104567652,0.11009387489543637,1.1027411061029702
1528,KFM.AX,Basic Materials,-0.1848375022341593,-0.3362194807605753,-0.2795871412182666,-329.06642066420665,-29.960804184861175,,-0.17665226592386038,-0.32153823470503634,-0.27148010601191885,-0.18078645586453523,-0.3334694121865443,-0.2795871412182666
1449,KGD.AX,Basic Materials,-0.5825966234028148,-1.0329742815929803,,,,,-0.5040049823163908,-0.9003005320200873,,-0.5825966234028148,-1.0329742815929803,
689,KGL.AX,Basic Materials,-0.01636617102050627,-0.02029715001007358,-0.021793074229519836,,,,-0.015880027733508415,-0.019902782244018608,-0.02137251062916203,-0.01636617102050627,-0.02029715001007358,-0.021793074229519836
350,MAU.AX,Basic Materials,-1.6462453141381173,-2.424574667452918,-1.9656762997659647,,,,-1.5303114198672552,-2.025715920075286,-1.734615898200689,-1.6462453141381173,-2.424574667452918,-1.9656762997659647
928,JRV.AX,Basic Materials,-0.15961772927263568,-0.8924589225214334,,-0.15390918826664254,-1.2367976233160887,,-0.08251479208122704,-0.42682972184373613,,-0.10382119338050277,-0.5211409181257701,
950,KLI.AX,Basic Materials,,-0.8723000955991034,-0.44759221138872796,,-29.89474982903633,,,-0.830643036744986,-0.4250125394481519,,-0.8723000955991034,-0.44759221138872796
1311,RMI.AX,Basic Materials,-1.1246738328162649,-4.183155850446756,-0.46737341965511026,,,,3.0969713547809414,-2.2742141927254256,-0.3691465751445429,20.42235052285959,-3.6590988265134374,-0.4603200493958176
1609,KNB.AX,Basic Materials,,-0.16469405126385503,-0.13870157413721465,,,,,-0.159943040230766,-0.13382934699694982,,-0.16469405126385503,-0.13870157413721465
1239,KNG.AX,Basic Materials,,-0.2735895120961873,-0.4113646917347867,,,,,-0.25347504263901877,-0.37411102612481634,,-0.2735895120961873,-0.4113646917347867
1155,KNI.AX,Basic Materials,,-0.36309409401080867,,,,,,-0.3498165130960379,,,-0.36309409401080867,
965,MAT.AX,Basic Materials,-0.43429068122152453,-0.0627407244241736,-0.3457291720334185,,,,-0.23884447837829645,-0.03570350594286121,-0.19794699778219482,-0.3340793451544701,-0.047056996477092654,-0.25043481723694655
1186,KOB.AX,Basic Materials,,,-0.4600641756773788,,,,,,-0.44512825081194635,,,-0.4600641756773788
1325,RLF.AX,Basic Materials,-0.22405247368681072,-0.33788412369144677,-1.3373353343338337,-0.2535871705898903,-0.29140590568532393,-0.8010868450733107,-0.1513218645819625,-0.19434501512250618,-0.397600515591691,-0.22075509205652905,-0.31616485351871076,-0.9124004550625711
2,RIO.AX,Basic Materials,0.24282327121666372,0.19118038395742254,0.21035763711850827,0.36949634589768515,0.2912973483096168,0.3213686682321369,0.12412480592978414,0.10041782521228217,0.11197324738895485,0.1977893938789354,0.15558580577297898,0.1707928294215487
943,KRM.AX,Basic Materials,-0.24200324172869833,-0.17176736790391328,-0.07658306246299297,,,,-0.21779285938188891,-0.1583967448066978,-0.07194507310083421,-0.24200324172869833,-0.17176736790391328,-0.07658306246299297
